"","shopname","","","address","phone"
"504","일산애니골DT","37.674800","126.793181","경기도 고양시 일산동구 무궁화로 294 (풍동)","031-903-3601"
"505","동국대일산병원","37.676411","126.806405","경기도 고양시 일산동구 식사동 814 경기도 고양시 일산동구 동국로 27","031-961-9180"
"506","일산풍동DT","37.662091","126.800900","경기도 고양시 일산동구 백마로 475 (풍동)","031-903-3461"
"507","백석중앙로","37.641100","126.790987","경기도 고양시 일산동구 강송로 33 (백석동)","031-849-6688"
"508","일산식사","37.6779381","126.812161","경기도 고양시 일산동구 위시티2로11번길 31 (식사동)","031-968-8814"
"509","풍산이마트","37.673769","126.786883","경기도 고양시 일산동구 무궁화로 237 (중산동)","031-977-8795"
"510","백석역DT","37.6439377","126.7873856","경기도 고양시 일산동구 중앙로 1054 1층 (백석동)","031-903-8618"
"511","백석","37.643888","126.786153","경기도 고양시 일산동구 중앙로 1059 (백석동)","031-907-6755"
"512","라페스타광장","37.66011","126.76991","경기도 고양시 일산동구 중앙로1275번길 38-9 (장항동)","031-908-8625"
"513","일산백마","37.6570742","126.7880695","경기도 고양시 일산동구 일산로 237 (마두동)","031-904-7968"
"514","웨스턴돔B","37.654744","126.77261900000007","경기도 고양시 일산동구 정발산로 24 (장항동)","031-931-5283"
"515","마두역","37.652965","126.776768","경기도 고양시 일산동구 중앙로 1191 (장항동)","031-907-6482"
"516","일산동구청","37.656696","126.77312","경기도 고양시 일산동구 정발산로 이스턴시티 38번지 116117호","031-904-7521"
"517","과천DT","37.439309","126.993770","경기도 과천시 중앙로 277 (중앙동)","02-504-3497"
"518","과천이마트","37.42629945","126.991852","경기도 과천시 별양상가3로 11 이마트 1층(별양동)","02-758-8033"
"519","과천","37.428183","126.991074","경기도 과천시 중앙로 129 고려빌딩 1층 (중앙동)","02-758-8369"
"520","광명하안대로","37.4616837","126.8783697","경기도 광명시 범안로 1036 (하안동)","02-897-3672"
"521","철산역","37.4763923","126.8677030","경기도 광명시 철산로 15 (철산동)","02-3666-9765"
"522","광명역","37.416562"," 126.880830","경기도 광명시 양지로 16 (일직동 광명역써밋플레이스)","02-898-3617"
"523","광명소하DT","37.435072","126.879143","경기도 광명시 오리로 361 (소하동)","02-898-3671"
"524","광명소하","37.448660","126.883959","경기도 광명시 금하로 464 (소하동)","02-897-3386"
"525","광명사거리역","37.479895","126.854325","경기도 광명시 광명로 907 (광명동)","02-2619-3389"
"526","철산로데오","37.4739663","126.86935070000004","경기도 광명시 디지털로 17 (철산1동) 가림빌딩","02-2689-3192"
"527","광명하안","37.462605","126.880577","경기도 광명시 범안로 1060 (하안동)","02-758-8825"
"528","광명철산","37.475412","126.865869","경기도 광명시 오리로 865 (철산동)","02-2625-5466"
"529","경기광주신현DT","37.360050","127.153125","경기도 광주시 오포읍 태재로 37","031-717-3566"
"530","경기광주","37.4097851","127.26021279999997","경기도 광주시 광주대로 35 (경안동)","031-765-9893"
"531","구리갈매역","37.633967","127.115944","경기 구리시 경춘북로252 A101","031-572-3631"
"532","구리인창","37.60688","127.13896","경기도 구리시 건원대로 67 1층 (인창동)","031-568-8682"
"533","구리돌다리","37.600585","127.141922","경기도 구리시 검배로 5 우진빌딩 (수택동)","031-567-8593"
"534","산본사거리","37.372658","126.935735","경기도 군포시 고산로701","031-392-3638"
"535","산본","37.36061352","126.9317436","경기도 군포시 산본로343번길 9 성진빌딩 1층 (산본동)","031-391-8216"
"536","산본역","37.358087","126.931956","경기도 군포시 번영로 497 금화프라자 1층 (산본동)","031-392-8435"
"537","산본동","37.365491","126.929426","경기도 군포시 산본로 398 태주빌딩 2층","031-398-9447"
"538","남양주연평DT","37.7113167","127.1853201","경기 남양주시 진접읍 해밀예당1로27","031-529-3642"
"539","남양주진접DT","37.723076","127.190357","경기도 남양주시 진접읍 금강로 1477","031-529-3287"
"540","리버사이드팔당DTR","37.567114","127.228362","경기도 남양주시 와부읍 경강로 772","031-577-3227"
"541","별내불암로","37.650317","127.112364","경기도 남양주시 별내5로5번길 15 (별내동)","031-575-3328"
"542","평내DT","37.6477605","127.23469380000006","경기도 남양주시 경춘로 1269","031-591-5938"
"543","별내","37.6479682","127.1233987","경기도 남양주시 별내중앙로 64 1-2층","031-572-1861"
"544","평내호평역","37.6540359","127.24287989999993","경기도 남양주시 늘을1로16번길 25 성보빌딩 (호평동)","031-595-4597"
"545","역곡역DT","37.4835239","126.8093104","경기도 부천시 소사구 경인로 485","032-349-7884"
"546","중동이마트","37.504022","126.763939","경기도 부천시 원미구 석천로 188 (중동)","032-327-3356"
"547","현대중동","37.50428252","126.7621682","경기도 부천시 원미구 길주로 180 현대백화점부천중동점 중동점 지하1층 (중동)","032-623-2872"
"548","부천플레이도시","37.49991091","126.7449246","경기도 부천시 원미구 조마루로 2 (상동)","032-220-7988"
"549","송내역","37.488389","126.752604","경기도 부천시 원미구 부일로 204 루치올라빌딩 (상동)","032-323-8434"
"550","부천","37.485054","126.782117","경기도 부천시 원미구 부천로 7 12층 (심곡동)","032-612-8531"
"551","부천상동","37.5051779","126.75242359999993","경기도 부천시 원미구 상동로 87 (상동)","032-325-8433"
"552","판교유스페이스","37.400343","127.107241","경기도 성남시 분당구 대왕판교로 660 (삼평동)","031-724-2501"
"553","판교알파돔타워","37.3941783","127.1106448","경기도 성남시 분당구 판교역로 152 (백현동)","031-622-7191"
"554","판교아비뉴프랑R","37.397965","127.113162","경기도 성남시 분당구 동판교로177번길 25 (삼평동 판교 호반 써밋 플레이스)","031-702-3603"
"555","야탑터미널","37.413494","127.128425","경기도 성남시 분당구 성남대로925번길 16 (야탑동)","031-705-3449"
"556","분당이매","37.395040","127.122363","경기도 성남시 분당구 이매로 15 (이매동)","031-8017-3439"
"557","분당율동공원","37.383850","127.149963","경기도 성남시 분당구 새마을로175번길 4 (율동)","031-703-3403"
"558","정자동","37.363290","127.114074","경기도 성남시 분당구 정자로 82 (정자동)","031-712-3290"
"559","판교알파돔시티","37.394263","127.109227","경기도 성남시 분당구 대왕판교로606번길 10 (백현동 알파돔시티)","031-703-3531"
"560","서판교","37.391294","127.077656","경기도 성남시 분당구 운중로 132 (운중동)","031-8017-1927"
"561","판교브릿지타워","37.4028887","127.0992969","경기도 성남시 분당구 판교로 227번길 6 (삼평동)","031-8016-6912"
"562","판교봇들마을","37.4037039","127.115673","경기도 성남시 분당구 판교로 372 (삼평동)","031-8017-7902"
"563","판교역로","37.39731","127.111294","경기도 성남시 분당구 판교역로 192번길 14 (삼평동)","031-8017-7589"
"564","서현","37.385855","127.125922","경기도 성남시 분당구 황새울로360번길 19 (서현동) 금화빌딩","031-8017-8773"
"565","판교역","37.395911","127.113233","경기도 성남시 분당구 대왕판교로606번길 58 판교푸르지오월드마크 1층 (삼평동)","031-8016-5666"
"566","미금역사거리","37.349605","127.108302","경기도 성남시 분당구 성남대로 151 (구미동)","031-724-1337"
"567","수내로","37.380601","127.116578","경기도 성남시 분당구 수내로46번길 12 (수내동) 코아빌딩","031-715-9708"
"568","정자역","37.36682377","127.1067347","경기도 성남시 분당구 성남대로343번길 12-2 (정자동)","031-719-1945"
"569","분당구청","37.38405","127.120257","경기도 성남시 분당구 분당로 43 (서현동)","031-708-6758"
"570","뉴코아야탑","37.41041291","127.1273","경기도 성남시 분당구 야탑로81번길 11 뉴코아 야탑점 아울렛 1층 (야탑동)","031-702-0385"
"571","미금역","37.350318","127.106655","경기도 성남시 분당구 돌마로 43 (금곡동) 메디파크빌딩","031-714-9753"
"572","수내","37.37948523","127.114173","경기도 성남시 분당구 황새울로 234 분당트라팰리스 (수내동)","031-718-2079"
"573","정자상떼뷰","37.3705048","127.10557389999997","경기도 성남시 분당구 정자일로213번길 18 201동 101호(정자동 성원상떼뷰)","031-714-8264"
"574","서현미래에셋","37.38800701","127.1232512","경기도 성남시 분당구 황새울로359번길 11 미래에셋빌딩 1층 (서현동)","031-705-8247"
"575","야탑글라스","37.410845","127.129806","경기도 성남시 분당구 성남대로916번길 11 (야탑동)","031-8016-8416"
"576","정자","37.365045","127.106119","경기도 성남시 분당구 정자일로 166 SPG센터 (정자동)","031-8022-8559"
"577","분당서울대병원4","37.351934","127.123312","경기도 성남시 분당구 구미로173번길 82 분당서울대학교병원 신관 4층 (구미동)","031-716-6583"
"578","분당서울대병원1","37.3504033","127.12446169999998","경기도 성남시 분당구 구미로173번길 82 분당서울대학교병원 신관 1층 (구미동)","031-715-6581"
"579","서현N타운","37.386053","127.121714","경기도 성남시 분당구 황새울로335번길 5 (서현동)","031-696-1203"
"580","서현역","37.385921","127.124098","경기도 성남시 분당구 서현로210번길 20 1층 (서현동)","031-8016-7387"
"581","오리역","37.338617","127.109225","경기도 성남시 분당구 성남대로 32 1층 (구미동)","031-719-8349"
"582","분당정자","37.371675","127.107214","경기도 성남시 분당구 성남대로 393 두산위브파빌리온 1층 (정자동)","031-784-9670"
"583","수내역","37.37782763","127.1138859","경기도 성남시 분당구 백현로101번길 30 1-2층 (수내동)","031-714-8308"
"584","정자아데나","37.3608179","127.10758269999996","경기도 성남시 분당구 성남대로 275 (정자동)","031-715-9461"
"585","분당이마트","37.35885","127.119777","경기도 성남시 분당구 불정로 134 (정자동)","031-716-8397"
"586","판교H스퀘어","37.401375","127.108678","경기도 성남시 분당구 판교역로 231 에이치스퀘어 (삼평동)","031-8018-4436"
"587","오리역삼거리","37.340016","127.108332","경기도 성남시 분당구 성남대로 45 (구미동)","031-714-9525"
"588","판교HIPEX","37.40042","127.110572","경기도 성남시 분당구 판교역로 230 판교 삼환 HIPEX (삼평동)","031-696-0308"
"589","남한산성입구역","37.4497584","127.1591956","경기도 성남시 중원구 산성대로426번길 2 (금광동)","031-734-3765"
"590","단대오거리역","37.4433283","127.15457659999993","경기도 성남시 중원구 산성대로 340-1 (중앙동)","031-743-8830"
"591","수원호매실","37.274375","126.941263","경기도 수원시 권선구 서수원로577번길 305 (금곡동 수원모아미래도센트럴타운2단지)","031-292-3615"
"592","수원권선DT","37.246345","126.964025","경기도 수원시 권선구 매송고색로 543 (오목천동)","031-295-3425"
"593","수원권선","37.246668","127.030958","경기도 수원시 권선구 동수원로177번길 40 (권선동)","031-222-3468"
"594","수원이마트","37.249907","127.021517","경기도 수원시 권선구 경수대로 270 (권선동)","031-207-1268"
"595","수원시청","37.261414","127.031229","경기도 수원시 권선구 효원로 274 (권선동)","031-238-8392"
"596","수원연무DT","37.292180","127.028729","경기도 수원시 장안구 창룡대로 171 (연무동)","031-245-3715"
"597","북수원IC DT","37.307776","126.998330","경기도 수원시 장안구 경수대로 1038 (파장동)","031-251-3550"
"598","수원천천","37.297286","126.982671","경기도 수원시 장안구 덕영대로535번길 46 (천천동)","031-269-3597"
"599","수원성균관대","37.298935","126.971577","경기도 수원시 장안구 서부로 2131 1층 456호 2층12호 (율전동)","031-292-7571"
"600","수원KBS DT","37.271122","127.035213","경기도 수원시 팔달구 권광로 265 (인계동)","031-215-3477"
"601","수원인계DT","37.267938","127.027948","경기도 수원시 팔달구 인계로94번길 3 (인계동)","031-236-2801"
"602","수원이비스","37.2592235","127.0313138","경기도 수원시 팔달구 권광로 132 (인계동)","031-224-5877"
"603","수원매산","37.26748423","127.0028636","경기도 수원시 팔달구 매산로 11 (매산로1가)","031-243-1972"
"604","동수원DT","37.2781099","127.03394960000003","경기도 수원시 팔달구 중부대로 161 (우만동) 유성주유소","031-212-4969"
"605","수원인계","37.265499","127.032902","경기도 수원시 팔달구 권광로 199 (인계동)","031-226-8544"
"606","아주대","37.279696","127.04334","경기도 수원시 팔달구 월드컵로 205 (우만동)","031-215-4516"
"607","배곧신도시","37.369549","126.730301","경기도 시흥시 서울대학로278번길 43-13 (정왕동) 106호 107호 108호","031-498-3519"
"608","시흥대야","37.443912","126.790755","경기도 시흥시 비둘기공원로 10 (대야동)","031-435-3497"
"609","시흥P.아울렛 3F","37.379754","126.736396","경기도 시흥시 서해안로 699 (정왕동)","031-8072-3672"
"610","시흥P.아울렛 1F","37.379754","126.736396","경기도 시흥시 서해안로 699 (정왕동)","031-8072-3638"
"611","시화로데오","37.344718","126.737045","경기도 시흥시 중심상가2길 20-5 (정왕동)","031-434-8550"
"612","안산고잔센트럴타워","37.318914","126.834241","경기도 안산시 단원구 고잔로 72 (고잔동)","031-405-3597"
"613","안산상공회의소","37.318868","126.826297","경기도 안산시 단원구 적금로 120 (고잔동)","031-414-3437"
"614","고잔이마트","37.303177","126.812842","경기도 안산시 단원구 원포공원1로 46 (초지동) 이마트","031-405-9839"
"615","안산문화광장","37.310298","126.830517","경기도 안산시 단원구 광덕대로 154 771-4 로데오타운1층 (고잔동)","031-405-0678"
"616","안산중앙","37.318899","126.837464","경기도 안산시 단원구 고잔로 102 스타타워 1층 (고잔동)","031-410-9658"
"617","안산중앙역","37.31723608","126.8374694","경기도 안산시 단원구 중앙대로 907 (고잔동)","031-439-8214"
"618","안산트레이더스","37.331038","126.784837","경기도 안산시 단원구 중앙대로 397 (신길동)","031-494-4507"
"619","안성석정DT","37.010522","127.262009","경기도 안성시 중앙로 308 (석정동)","031-671-3610"
"620","안성공도DT","37.009411","127.200801","경기도 안성시 공도읍 서동대로 4489","031-652-3645"
"621","안성중앙로","37.007599","127.270743","경기도 안성시 중앙로 395 1층 1~2층 (대천동)","031-671-9565"
"622","안양운동장사거리DT","37.401110","126.949208","경기도 안양시 동안구 관악대로 234 (비산동)","031-387-3537"
"623","범계역","37.389849","126.949818","경기도 안양시 동안구 시민대로 180 (호계동)","031-340-8940"
"624","안양호계DT","37.366561","126.956011","경기도 안양시 동안구 엘에스로 23-8 (호계동)","031-451-3254"
"625","평촌호계","37.383006","126.959848","경기도 안양시 동안구 평촌대로 123 (호계동)","031-476-3325"
"626","평촌로데오","37.3929425","126.9607148","경기도 안양시 동안구 관평로 182 (관양동)","031-388-6889"
"627","평촌역사거리","37.395786","126.964500","경기도 안양시 동안구 시민대로 311 금강스마트 빌딩 1층(관양동1746)","031-426-8918"
"628","안양비산DT","37.3925328","126.942869","경기도 안양시 동안구 경수대로 821 (비산동)","031-441-8940"
"629","평촌아크로","37.39227643","126.9565229","경기도 안양시 동안구 시민대로 230 평촌아크로타워상가동 2층 8호 (관양동)","031-387-8201"
"630","범계로데오","37.391494","126.955122","경기도 안양시 동안구 평촌대로 223 (호계동)","031-381-8399"
"631","인덕원역","37.400269","126.976145","경기도 안양시 동안구 흥안대로 519 아이퍼스트타워 1~2층 (관양동)","031-425-7566"
"632","안양역R","37.401964","126.922661","경기도 안양시 만안구 만안로 232 (안양동) 안양민자역사 1층 001호","031-5177-6131"
"633","안양역","37.4002845","126.92216770000004","경기도 안양시 만안구 장내로 149번길 (안양동)53","031-441-8960"
"634","안양석수DT","37.4312614","126.9033382","경기도 안양시 만안구 경수대로 1397 (석수동)","031-474-8928"
"635","안양일번가","37.39919046","126.9236856","경기도 안양시 만안구 안양로292번길 36 (안양동)","031-443-0346"
"636","양주옥정타운","37.818580","127.094293","경기도 양주시 회천남로 76 (옥정동)","031-863-3781"
"637","양주덕정역DT","37.8382562","127.062968","경기도 양주시 독바위로 35 (덕정동)","031-862-3668"
"638","양주광사DT","37.790532","127.072421","경기도 양주시 부흥로 1872 (광사동)","031-821-3545"
"639","양주고읍","37.794628","127.079196","경기도 양주시 고읍남로 20 (광사동)","031-821-8952"
"640","오산갈곶DT","37.129351","127.071583","경기도 오산시 경기대로 50 B동 (갈곶동)","031-376-3561"
"641","오산IC DT","37.1426829","127.0766272","경기도 오산시 원동로 74(원동)","031-374-7904"
"642","오산시청","37.1486248","127.0741288","경기도 오산시 운천로 61","031-376-8872"
"643","용인상하DT","37.259778","127.142453","경기도 용인시 기흥구 중부대로 769-6 (상하동)","031-286-3575"
"644","기흥역AK R","37.2746544","127.1165616","경기도 용인시 기흥구 기흥역로 63 (구갈동 기흥역 힐스테이트)","031-282-3715"
"645","용인보라DT","37.255575","127.104577","경기도 용인시 기흥구 용구대로 1877 (보라동)","031-282-3551"
"646","용인동백DT","37.274595","127.141221","경기도 용인시 기흥구 어정로 102 (상하동)","031-283-3248"
"647","용인마북DT","37.2947324","127.11029259999998","경기도 용인시 기흥구 용구대로 2330","031-284-2958"
"648","용인기흥구청","37.281689","127.110142","경기도 용인시 기흥구 구갈로 71-18 (신갈동)","031-282-5766"
"649","수원IC DT","37.267257","127.074502","경기도 용인시 기흥구 중부대로 56","031-273-8703"
"650","용인보정","37.320017","127.11084","경기도 용인시 기흥구 죽전로 20 죽전누리에뜰상가 (보정동)","031-276-8570"
"651","구성트레이더스","37.305434","127.105468","경기도 용인시 기흥구 용구대로 2457 (보정동)","031-286-7352"
"652","강남대","37.27105","127.126134","경기도 용인시 기흥구 강남로 3 강남&플러스 1층(구갈동)","031-283-8335"
"653","용인김량장DT","37.2398320","127.2104973","경기도 용인시 처인구 백옥대로 1174 (김량장동)","031-334-3687"
"654","용인에버랜드R","37.293780","127.204643","경기도 용인시 처인구 포곡읍 에버랜드로 199","070-8803-0022"
"655","용인시청DT","37.240290","127.170935","경기도 용인시 처인구 중부대로 1130","031-322-3248"
"656","용인처인구청","37.234764","127.202928","경기도 용인시 처인구 금령로 60 (김량장동)","031-339-8634"
"657","의왕포일","37.396242","126.983977","경기도 의왕시 안양판교로 89 (포일동)","031-423-3378"
"658","의정부예술의전당DT","37.733070","127.038904","경기도 의정부시 경의로 31 (의정부동)","031-837-3571"
"659","의정부신곡DT","37.726309","127.064835","경기 의정부시 금신로 63","031-826-3675"
"660","의정부용현DT","37.7305628","127.0843037","경기도 의정부시 시민로 468 (용현동)","031-841-3503"
"661","의정부공원","37.740103","127.047531","경기도 의정부시 평화로 540 (의정부동)","031-847-3509"
"662","의정부민락","37.745353","127.093792","경기도 의정부시 천보로 68 (민락동)","031-851-3372"
"663","의정부회룡역DT","37.722373","127.047477","경기도 의정부시 평화로 341 (호원동)","031-875-3312"
"664","의정부녹양DT","37.758477","127.040289","경기도 의정부시 비우로 119 (가능동)","031-871-8995"
"665","의정부금오","37.753183","127.070333","경기도 의정부시 청사로48번길 7 대송프라자 (금오동)","031-853-3640"
"666","신세계의정부2F","37.737861","127.046054","경기도 의정부시 평화로 525 신세계백화점 2층 (의정부동)","031-8082-0255"
"667","신세계의정부6F","37.737861","127.046054","경기도 의정부시 평화로 525 신세계백화점 6층 (의정부동)","031-8082-0630"
"668","이천증포DT","37.29660399999999","127.45729200000005","경기도 이천시 이섭대천로 1445 (증포동)","031-637-3596"
"669","이천사음DT","37.299106","127.407841","경기도 이천시 경충대로 3045 (사음동)","031-638-3407"
"670","이천하이닉스","37.25251","127.489933","경기도 이천시 부발읍 경충대로 2100 외 101호102호201호","031-635-8651"
"671","마장휴게소","37.263504","127.407795","경기도 이천시 중부대로 중부고속도로 82","031-637-9488"
"672","이천터미널","37.278191","127.446323","경기도 이천시 중리천로 84 (중리동)","031-637-8464"
"673","포천DT","37.848396","127.161705","경기도 포천시 호국로 925 (선단동)","031-543-3457"
"674","포천송우","37.8272884","127.14473079999993","경기도 포천시 소흘읍 솔모루로 55 뉴스토리솔모루빌딩","031-542-9632"
"675","하남미사DT","37.559858","127.185729 ","경기도 하남시 미사강변남로 35 (망월동)","031-792-3644"
"676","스타필드위례1FR","37.480058","127.148381","경기도 하남시 학암동 90-33 위례스타필드","031-8097-1167"
"677","미사역효성","37.567452 ","127.190730 ","경기도 하남시 아리수로 570 (망월동)","031-792-3712"
"678","하남덕풍","37.552085","127.209351","경기도 하남시 덕풍동 741-2 하남풍산메트하임","031-793-3746"
"679","하남미사","37.569587","127.183283","경기도 하남시 미사강변북로30번길 130 (망월동)","031-794-3396"
"680","스타필드하남1F(티바나)","37.5445","127.2237","경기도 하남시 미사대로 750 (신장동)","031-8072-8283"
"681","신세계하남2F","37.545734","127.223439","경기도 하남시 미사대로 750 (신장동)","031-8072-1898"
"682","스타필드하남2FR","37.5453","127.2242","경기도 하남시 미사대로 750 (신장동)","031-8072-8339"
"683","하남신장","37.5383807","127.2039864","경기도 하남시 신장로 130","031-793-7866"
"684","하남시청","37.540532","127.216148","경기도 하남시 대청로 34 (신장동)","031-795-8724"
"685","화성시청","37.201291","126.826193","경기도 화성시 남양읍 시청로 113","031-357-3260"
"686","화성향남","37.131572","126.922767","경기도 화성시 향남읍 발안로 111","031-366-5483"
"687","동탄카림R","37.19972","127.11350","경기도 화성시 동탄대로시범길 134 (청계동 시범 반도유보라 아이비파크4.0)","031-377-3594"
"688","동탄능동DT","37.211975","127.053618","경기도 화성시 동탄지성로 201 (능동)","031-226-3528"
"689","동탄역","37.197988","127.098448","경기도 화성시 동탄대로 495 (오산동)","031-373-3484"
"690","화성병점DT","37.212610","127.038187","경기도 화성시 효행로 1013 (진안동)","031-226-3277"
"691","동탄영천","37.206630","127.111333","경기도 화성시 동탄순환대로 692 (영천동)","031-378-3290"
"692","신영통DT","37.2343091","127.06300199999998","경기도 화성시 영통로 43 (반월동)","031-203-6994"
"693","동탄센트럴파크","37.2082443","127.0638898","경기도 화성시 동탄지성로 104 센트럴파티오","031-613-4542"
"694","동탄","37.201584","127.073193","경기도 화성시 메타폴리스로 54 동탄파라곤2상가 (반송동)","031-8015-3584"
"695","동탄광장","37.204774","127.071884","경기도 화성시 동탄지성로 17 풍성 위버폴리스 (반송동)","031-613-8162"
"696","동탄이마트","37.214754","127.079887","경기도 화성시 동탄중앙로 376 동탄이마트 1층 (석우동)","031-8015-5391"
"697","원흥역","37.649538","126.876107","경기도 고양시 덕양구 원흥5로 25","031-966-3818"
"698","스타필드고양3F(티바나)","37.647216","126.895577","경기도 고양시 덕양구 고양대로 1955 (동산동)","031-5173-3028"
"699","스타필드고양1FR","37.64697","126.895523","경기도 고양시 덕양구 고양대로 1955 (동산동)","031-5173-1038"
"700","스타필드고양1F고메스트리트","37.646086","126.893098","경기도 고양시 덕양구 고양대로 1955 (동산동)","031-5173-1065"
"701","스타필드고양3F잇토피아","37.647983","126.896489","경기도 고양시 덕양구 고양대로 1955 (동산동)","031-5173-3039"
"702","고양삼송","37.663813","126.891317","경기도 고양시 덕양구 신원동 628-2","02-371-3271"
"703","고양DT","37.7095394","126.90529470000001","경기도 고양시 덕양구 호국로 1775 (고양동)","031-965-4579"
"704","행신역","37.613996","126.834455","경기도 고양시 덕양구 충장로 14 (행신동)","031-973-3234"
"705","원당DT","37.658155","126.837639","경기도 고양시 덕양구 호국로 811 (주교동)","031-965-7850"
"706","화정","37.63353224","126.8314538","경기도 고양시 덕양구 화신로272번길 57 (화정동)","031-938-8338"
"707","화정역","37.6335731","126.83273269999995","경기도 고양시 덕양구 화신로260번길 57 (화정동)","031-973-8530"
"708","성남위례","37.473131","127.141067","경기도 성남시 수정구 위례광장로 104 (창곡동)","031-751-3485"
"709","성남이마트","37.4442471","127.14145710000002","경기도 성남시 수정구 수정로 201 (태평1동) 신세계쉐덴","031-751-3219"
"710","여주DT","37.265915","127.638676","경기도 여주시 세종로 358 (점봉동)_1","031-883-3561"
"711","여주P.아울렛입구","37.2413127","127.61255559999995","경기도 여주시 명품로 360 2004호 (상거동)","031-880-1631"
"712","여주P.아울렛","37.24272107","127.6126336","경기도 여주시 명품로 360 2400호 (상거동)","031-880-1633"
"713","평택비전","36.998684","127.114062","경기도 평택시 비전5로 20-24 (비전동)","031-618-3761"
"714","평택서정DT","37.066066","127.063519","경기도 평택시 경기대로 1353 (서정동)","031-664-3646"
"715","평택로데오","36.9918478","127.08850410000002","경기도 평택시 중앙2로 13 (평택동)","031-651-3959"
"716","평택AK플라자","36.99159","127.08524","경기도 평택시 평택로 51 (평택동) 평택역","031-646-6150"
"717","평택송탄","37.066397","127.062939","경기도 평택시 관광특구로 38 (서정동)","031-611-8614"
"718","일산가로수길R","37.665402","126.757270","경기도 고양시 일산서구 대화동 1050-185","031-929-5315"
"719","일산가구단지","37.699706","126.757090","경기도 고양시 일산서구 하이파크2로 67 (덕이동)","031-919-3453"
"720","일산덕이DT","37.691920","126.756991","경기도 고양시 일산서구 탄중로 106 (덕이동)","031-919-3353"
"721","일산후곡","37.6773867","126.76756990000001","경기도 고양시 일산서구 일산로 541 (일산동)","031-921-8919"
"722","킨텍스이마트","37.662238","126.743981","경기도 고양시 일산서구 대화동 킨텍스로 171","031-912-8924"
"723","일산탄현","37.695265","126.762135","경기도 고양시 일산서구 일현로 97-11 (일산위브더제니스스퀘어1동147~151)","031-913-8712"
"724","대화역","37.6753761","126.7481894","경기도 고양시 일산서구 중앙로 1559 시티타워 1~2층 (대화동)","031-918-8674"
"725","일산주엽","37.669903","126.762657","경기도 고양시 일산서구 중앙로 1420 1층 (주엽동)","031-911-8660"
"726","주엽사거리","37.671554","126.758992","경기도 고양시 일산서구 중앙로 1456 서현프라자 112호 113호114호 (주엽동)","031-913-8206"
"727","김포아이앤씨","37.6377","126.6770","경기도 김포시 태장로 779 (장기동)","031-987-3827"
"728","김포구래","37.645803","126.629073","경기도 김포시 김포한강4로 487 (구래동 한강신도시 반도유보라 4차)","031-985-3653"
"729","김포장기커낼","37.640452","126.677493","경기도 김포시 김포한강2로 41 (장기동 E편한세상 캐널시티)","031-986-3530"
"730","김포감정DT","37.624786","126.696429","경기도 김포시 중봉로 27 (감정동)","031-987-3418"
"731","김포운양","37.6543091","126.6841727","경기도 김포시 김포한강11로 288-32","031-989-4922"
"732","김포이마트","37.6443438","126.628299","경기도 김포시 김포한강7로 71","031-996-3065"
"733","김포풍무DT","37.600112","126.720441","경기도 김포시 풍무로 45 (풍무동)","031-998-6728"
"734","김포시청","37.618396","126.717912","경기도 김포시 사우중로 35 (사우동)","031-985-6745"
"735","김포장기","37.644239","126.667908","경기도 김포시 김포한강4로 117 홍우프라자 102~105호 (장기동)","031-998-7586"
"736","스타필드부천","37.461754","126.813280","경기도 부천시 옥길동 768 스타필드시티부천","02-6386-1161"
"737","부천심곡DT","37.492932","126.784410","경기도 부천시 부천로 97 (심곡동)","032-611-3414"
"738","뉴코아부천4층","37.504279","126.756992","경기도 부천시 송내대로 239 (상동)","032-624-7342"
"739","부천중동DT","37.4963743","126.76420000000007","경기도 부천시 부흥로 193 (중동)","032-614-3212"
"740","부천신중동역","37.5037646","126.77414390000001","경기도 부천시 길주로 281 (중동) 동화빌딩","032-322-4921"
"741","부천중동","37.497976","126.77702","경기도 부천시 신흥로 161 (중동)","032-322-6730"
"742","부천시청역","37.505534","126.762448","경기도 부천시 길주로 181 102103104110111112호 (중동)","032-327-9646"
"743","수원법조타운","37.291840","127.067164","경기도 수원시 영통구 광교중앙로248번길 7-2 (하동)","031-213-3682"
"744","광교역","37.300082","127.043620","경기도 수원시 영통구 대학로 47 (이의동)","031-217-3676"
"745","광교엘포트R","37.2869954","127.05778150000003","경기도 수원시 영통구 광교중앙로 145 (이의동)","031-217-3654"
"746","영통R","37.2453658","127.0618147","경기도 수원시 영통구 덕영대로 1566 (영통동)","031-204-3648"
"747","수원망포DT","37.24582770000001","127.05133999999998","경기도 수원시 영통구 덕영대로 1467","031-273-8972"
"748","수원광교","37.290374","127.049582","경기도 수원시 영통구 센트럴타운로 85 (이의동) 광교C1호반베르디움","031-215-8909"
"749","수원트레이더스","37.24626","127.047864","경기도 수원시 영통구 삼성로 2 트레이더스수원점 (신동)","031-204-7803"
"750","경희대국제캠퍼스","37.247951","127.076749","경기도 수원시 영통구 덕영대로 1695 (영통동)","031-206-8747"
"751","수원망포역","37.245241","127.055904","경기도 수원시 영통구 영통로 195 (망포동)","031-205-6575"
"752","광교이마트","37.2962004","127.0465643","경기도 수원시 영통구 광교로 191(이의동)","031-217-2955"
"753","수원영통","37.255675","127.074321","경기도 수원시 영통구 봉영로 1617 훼미리타워 1층 (영통동)","031-201-1880"
"754","안산한양대","37.300847","126.838212","경기도 안산시 상록구 성안길 82-3 B동 1층 (사동)","031-415-8654"
